,datetime,shape,duration (seconds),comments,latitude,longitude ,date,time
75681,9/19/1998 21:00,disk,900.0,Disk hovered over highway,47.6063889,-122.3308333,1998,21:00
75680,9/19/1998 00:00,triangle,300.0,Silent&#44 triangular craft&#44 lined with pale blue/white lights&#44 headed south,35.9786111,-114.8316667,1998,00:00
3603,10/2/1998 09:30,circle,600,I noticed three craft flying in a straght line with a fourth craft flying between the second two&#44 making a right trangle&#44 off to the ri,34.0686111,-118.0266667,1998,09:30
60061,7/27/1998 21:13,circle,10,Driving home from work on a clear night&#44 I saw in the middle of the sky four bright lights grouped together in the shape of a square. ,42.2275000,-75.9186111,1998,21:13
55919,7/13/1998 23:05,triangle,30,Saw two triangular objects in near proximity of each other with circular white lights near the points of each of the objects.  I soon r,43.4666667,-112.0333333,1998,23:05
30392,3/11/1998 23:30,circle,150,It was an object&#44 blood red&#44 about magnitude 1&#44 travelling NW to SE. No sound. 4 contrails.,39.9369444,-120.9461111,1998,23:30
36066,4/1/1998 21:00,triangle,7200,Bright light&#44 fireball&#44 and triangular craft&#44 lasted a few hours.,41.4308333,-81.5991667,1998,21:00
36064,4/1/1998 13:00,circle,240,Mostly sunny sky very large stayed about 5 minutes,41.8238889,-71.4133333,1998,13:00
36063,4/1/1998 08:00,circle,2,Green globe flying relatively low moving with incredible speed through the valley between two small mountain ranges.,34.1425000,-118.2541667,1998,08:00
66465,8/15/1998 17:30,triangle,73800.0,watch many ligth&#39s in the sky day&#39s before the sighting telling a frend about the ligth&#39s at the same location a ligth came by at great,34.2819444,-118.4380556,1998,17:30
66464,8/15/1998 17:00,circle,180.0,comit looking light in the  sky,37.7397222,-121.4241667,1998,17:00
66461,8/15/1998 02:00,triangle,120.0,Triangular craft with an odd luminescence coming from the bottom of the craft.  It made no sound.,41.7355556,-111.8336111,1998,02:00
45156,5/31/1998 21:00,disk,600,We seen two flying objects standing still in the sky about 30 feet in the air. They began to come straight down then disappeared.,40.3033333,-87.9466667,1998,21:00
78132,9/28/1998 04:35,triangle,10.0,shape resembled a  b2 bomber&#44 gray/brown bttm&#44 apprx 1000 feet high traveling slowly and completely silent along the I35 corridor. Disa,30.2669444,-97.7427778,1998,04:35
64193,8/10/1998 22:00,triangle,1200,Triangular object in night sky over central valley in No. Ca.&#44 seen from Sierra Foothills,37.6391667,-120.9958333,1998,22:00
16894,12/10/1998 19:50,triangle,600,Triangle shaped with a very bright light on each corner with a flashing red beacon in the middle.,38.1383333,-97.4311111,1998,19:50
64192,8/10/1998 22:00,triangle,1800,Huge Flying Black Triangle,40.2736111,-76.8847222,1998,22:00
64190,8/10/1998 21:40,circle,120,I was taking my wife to the airport heading south on I-5 and we were going by downtown Seattle when looking directly to our west we saw,47.6063889,-122.3308333,1998,21:40
62808,7/5/1998 21:00,triangle,1500,Triangle object made up of several balls of light&#44 the back of the triangle was missing&#44 almost like the lesser sign.,43.6613889,-70.2558333,1998,21:00
3991,10/23/1998 19:00,circle,90,hovering objects sighted in iowa.,40.8588889,-93.4972222,1998,19:00
59854,7/26/1998 23:23,triangle,1,witnessed approximately 1 second of flight of an object unknown to me in the northern hemisphere of the night sky.,37.9255556,-122.5263889,1998,23:23
36264,4/12/1998 22:00,triangle,180,I was driving in my car when two triangle shaped crafts (lights were seen) hovering over the Castle Rock area&#44 they seemed to be landin,39.3722222,-104.8555556,1998,22:00
36266,4/12/1998 23:30,triangle,120,The house is a small two story&#44 25 yards from the Cleveland Hardwick airport in Cleveland Tennessee. The airport beacon would shine in,35.1594444,-84.8766667,1998,23:30
11729,11/21/1998 20:45,circle,30,A large circular or oval shaped object was observed moving southward in the clear night sky over highway 49 outside of Helena&#44 Arkansas,34.5294444,-90.5916667,1998,20:45
33834,3/28/1998 13:00,disk,120,craft chases airliner and jets intercept too late,40.1083333,-83.7525,1998,13:00
75472,9/18/1998 22:25,triangle,12.0,Black (flush w/night sky) triangle craft flew directly overhead.  This craft produced no sound.  The only reasons we could identify the,40.7608333,-111.8902778,1998,22:25
50337,6/20/1998 03:30,circle,10,Completely Silent Small UFO with Spotlight Illuminated my bedroom durring early morning.,30.3319444,-81.6558333,1998,03:30
10350,11/18/1998 21:15,disk,600,Well lighted disc craft lands off NJ Turnpike at Dunns Mills witnessed by two and exits off very fast.,40.1291667,-74.6938889,1998,21:15
10348,11/18/1998 01:55,triangle,180,massive triangular craft--forward moving sides had spaced lights&#44 non-blinking--back side unlit--with almost opaque shadow quality of c,34.7694444,-92.2669444,1998,01:55
50345,6/20/1998 23:30,circle,45,A red light from  zero to light speed&#44 no time flat.,35.7913889,-78.7813889,1998,23:30
23429,12/8/1998 20:00,circle,300,I was talking to some friends outside. I saw an arch of light shaped object moving south slowly&#44 I had to use binoculars to see the arc,35.0838889,-92.2077778,1998,20:00
79494,9/6/1998 21:20,disk,60.0,My mother and I saw a disk shaped object rise above the horizon&#44 east of 78th street on I-70. Object then turned into a bluish white li,39.1141667,-94.6272222,1998,21:20
67378,8/18/1998 21:15,disk,180.0,disk shaped craft with sequential lights at approx&#44 100&#39 altitude crossing fields then hiway I was traveling.,30.5452778,-87.7516667,1998,21:15
23746,12/9/1998 08:05,circle,20,strange light moving at high speed,33.4483333,-112.0733333,1998,08:05
50340,6/20/1998 17:50,circle,1200,In backyard&#44 looked up admiring sky and saw bright lights moving.,47.3483333,-122.1136111,1998,17:50
41611,5/1/1998 00:00,triangle,30,We saw a triangle being followed by a helicopter&#33,36.7647222,-88.2952778,1998,00:00
41614,5/1/1998 18:30,triangle,600,Strangely moving craft&#44 zigzagging in the distance that turned out to be a huge triangle with lots of lights when it flew overhead..,40.7141667,-74.0063889,1998,18:30
46513,6/10/1998 02:30,circle,2100,Three pearl like or chrone pin ball like objects in figure eight formation in sky,41.8500000,-87.65,1998,02:30
50786,6/2/1998 19:15,triangle,300,I saw a trangular craft near US 441 and Sunset Harbor Rd on June 4th 1998 about 300 ft off the ground&#44 moving slowly,29.0188889,-81.9886111,1998,19:15
41617,5/1/1998 22:00,triangle,60,Triangle UFO Sighting Near Gwinn&#44 MI.,46.2811111,-87.4408333,1998,22:00
27651,2/21/1998 20:00,circle,4,While driving I noticed a large&#44 bright orange circle in the sky with what appeared to be a straight object sticking down from the lowe,36.3283333,-77.5897222,1998,20:00
50344,6/20/1998 23:00,circle,300,Lights in the sky at summer camo,34.3608333,-117.6325,1998,23:00
23128,1/27/1998 19:30,triangle,120,Triangular shaped craft glowing alternately red/orange then dimming;  with a teal colored light at each point flew from the South hover,45.9047222,-122.7427778,1998,19:30
23747,1/29/1998 14:00,disk,300,Shiny metal ship with row of blinking red lights.  Classic saucer shape w/ dome.,41.7000000,-71.6833333,1998,14:00
42837,5/17/1998 23:30,triangle,10,My father was outside looking at stars&#44 and he came in to get me. He told me that he had seen three lights go across the sky at a very,40.7608333,-111.8902778,1998,23:30
22846,12/6/1998 20:30,circle,1500,See Full description  ((Police officer reports sighting of a &quot;bright ball of light.&quot;)),38.4730556,-77.9969444,1998,20:30
22848,12/6/1998 21:30,disk,14400,Last evening my wife first saw 3 craft with red and white strobe lights flying horizontal and vertical in the clear sky outside my son&#39,40.8963889,-78.2208333,1998,21:30
10346,11/18/1998 00:00,triangle,90,Viewed a delta shaped craft in the SE sky traveling south&#44 craft made no noise and flew smoothly before banking and disappearing,29.6513889,-82.325,1998,00:00
1966,10/15/1998 22:35,triangle,120,Craft a cross between Triangle/Chevron/Arrowhead/Diamond; clear&#44 starry night; witnessed what I believe to be: quiet&#44 low humming craft,43.3872222,-87.8755556,1998,22:35
27464,2/20/1998 11:30,disk,600,While at lunch and sitting in my car I noticed an object moving across the Southern Sky. It was Saucer shaped and provided a beam aspec,38.2494444,-122.0388889,1998,11:30
41335,5/11/1998 22:12,disk,30,4 disk shaped objects traveling in a NNE direction.Emiting no sound and appearing to change course to ENE after reaching Lake Michigan.,41.6008333,-87.6069444,1998,22:12
1967,10/15/1998 23:00,disk,10,An UFO staying on the skjy with half red and half orange.,32.7833333,-96.8,1998,23:00
27649,2/21/1998 17:50,circle,4,Flying SW to E in East Sky&#44 about Mach 15-20&#44 est. alt. 5000&#39 Angle of sun revealed intobe lt.grey w/black bottom. Shapedlike pietin,37.9252778,-76.8594444,1998,17:50
27467,2/20/1998 22:57,triangle,480,I first noticed a long&#44 thin&#44 sort of cigar shaped bright white light slowly moving W to E behind my house. Upon looking out the window,39.9611111,-82.9988889,1998,22:57
10347,11/18/1998 01:40,triangle,5,3 white lights forming black triangle. Slowly moved below treeline.,37.5175000,-76.9791667,1998,01:40
20428,12/25/1998 19:04,circle,4,We were traveling south on I-15 to Utah County from Salt Lake county and to the right as I watched incoming airplanes from the south I,40.7608333,-111.8902778,1998,19:04
23126,1/27/1998 17:00,disk,7200,Driving west on I-10 in N.M. we watched a HUGE object hover without moving for about 2 hours.,32.3122222,-106.7777778,1998,17:00
23122,12/7/1998 00:00,circle,0.5,On tape&#44 I have cicular objects moving across screen to fast to be an airplane.  Defenatly not a weather ballon.,33.0197222,-96.6986111,1998,00:00
1961,10/15/1998 21:00,triangle,900,Large black triangular ship seen near Enterprise&#44 Alabama.,31.3150000,-85.8552778,1998,21:00
50963,6/22/1998 04:30,triangle,240,I saw a triangle craft&#44 huge&#44 black&#44 white light in each corner&#44 red light in center&#44 hovering above me at about 200-300 feet altitude.,30.2669444,-97.7427778,1998,04:30
51647,6/25/1998 13:00,circle,60,I was on the deck behind my house and i saw the craft. it flew across the sky and disappeared over the horizon.,43.7486111,-87.9769444,1998,13:00
11532,11/20/1998 03:30,triangle,12,thought we saw a satellite going over&#44it changed direction 80 deg.in 1/4 sec&#44 then again. Had a transparent triangle shape around centr,47.6588889,-117.425,1998,03:30
19972,12/23/1998 22:00,circle,180,Big round red pulsating&#44 plasma like ball in S. FL heading west &amp; disappearing from view,25.7738889,-80.1938889,1998,22:00
69197,8/24/1998 20:45,triangle,1200.0,In the summer of 98&#44 my nephew had come into my third floor apt and said Uncle Ed you have got to see this .We went outside and we,42.125,-72.75,1998,20:45
78137,9/28/1998 21:30,triangle,2.0,1 large triangular Craft flew through the sky followed by A small light sphere.,40.9402778,-74.1322222,1998,21:30
51649,6/25/1998 22:18,circle,180,My father and i were driving home from El Paso&#44 Texas&#44 to Las Cruses&#44 New Mexico. Half way to las cruses&#44(which is about a 30 min. driv,32.3122222,-106.7777778,1998,22:18
24141,1/31/1998 18:00,disk,900,One-two hours after driving away from Arecibo observ. on small&#44 rural roads (former Spanish footpaths)&#44 saw still silent disk hovering,18.4744444,-66.7161111,1998,18:00
50598,6/21/1998 21:30,disk,600,A huge saucer with a 2nd story on top was in the air ahead of us.  It was fully lit as if w/ONE light; slowly floated/glided thru air w,37.6305556,-122.41,1998,21:30
24142,1/31/1998 20:00,disk,120,4 sequentially blinking white lights. Appeared in Southwestern sky&#44 arched almost across my zenith and faded out in the Notheastern sky,40.8013889,-72.8680556,1998,20:00
9096,11/14/1998 19:30,disk,5,Disk flew over raodway&#44 unlit except from reflection of car lights,46.7380556,-119.9016667,1998,19:30
1956,10/15/1998 18:00,disk,2,I am a college student and a mother of a 5 and 2 year old. I had come home from a long day at school and discovered I had to run into t,34.3266667,-93.5505556,1998,18:00
69196,8/24/1998 13:00,triangle,10.0,My family and I were driving through the United States&#44 and my father took a back road...and we stopped the car to take pictures of the,35.0844444,-106.6505556,1998,13:00
46724,6/11/1998 18:15,disk,300,Just before Dusk I saw&#44 50 feet from my car a Flying Disk that had two Rings Rotating around its main body. It was trully awesome&#33,37.4716667,-121.1286111,1998,18:15
77737,9/26/1998 00:00,circle,10800.0,Heard on AM 630 WPRO art bell&#44ufos were spotted.Went out w/ portable radio saw a big bright light an what appeared to be a comet.,41.7,-71.4166667,1998,00:00
2292,10/16/1998 11:40,triangle,300,observed v shaped object with lights and no noise in the sky traveling slowly at night,38.5816667,-121.4933333,1998,11:40
9699,11/16/1998 02:30,triangle,5,Triangular object w/three hemi-spherical &#39projections&#39 from the bottom&#44 travelling N-S reflecting pink glow of city lights.,30.2669444,-97.7427778,1998,02:30
9702,11/16/1998 05:00,circle,30,Spotted object overhead&#44 then watched it shoot across the sky&#44 coming from the northwest and traveling easterly.,37.7866667,-90.8491667,1998,05:00
9709,11/16/1998 22:11,triangle,5,Looking for Leonid meteors saw triangle lights fly overhead,40.4233333,-104.7086111,1998,22:11
77746,9/26/1998 21:45,circle,5.0,My girlfriend and I saw a ball of light streak across the sky,33.9608333,-83.3780556,1998,21:45
25850,2/1/1998 15:00,triangle,300,Long thin gray or black leading edge. Could not tell if I saw the rest of the craft or mirror image of clouds above object&#44 which was m,34.0238889,-118.1711111,1998,15:00
9706,11/16/1998 21:00,triangle,600,Triangular UFO near Baraboo&#44 Wisconsin,43.4711111,-89.7441667,1998,21:00
22178,1/24/1998 05:45,triangle,18000,Saw a very large (size of a school bus) bright light wide triangular shape in the sky hovering above a nearby mountain. Then second cra,21.4180556,-157.8036111,1998,05:45
43661,5/2/1998 06:00,triangle,20,Two objects aproached  over the horizon when I was going out for the paper.  They looked like two helocopters at first&#44 but as they apr,34.0522222,-118.2427778,1998,06:00
43516,5/21/1998 13:00,disk,120,It was a helicopter following case.,41.4202778,-78.7288889,1998,13:00
43663,5/2/1998 22:45,triangle,3,It was triangular in shape&#44 but hard to describe&#44 because of so many different angles.,45.5236111,-122.675,1998,22:45
77956,9/27/1998 01:15,triangle,60.0,triangle headed west toward downtown dallas,32.7666667,-96.5988889,1998,01:15
22502,12/5/1998 21:21,circle,60,enroute to las vegas  I observed a green orb from my rearview mirrior and the in my windsheild. It made a  slight change of directions,36.2083333,-115.9830556,1998,21:21
